scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Cyrtandra burbidgei,2017-08-04 12:23:00 +0200,,"Kinabalu Park, Ranau, Sabah, Malasia",6.0162511335,116.5370090577,"",,https://www.inaturalist.org/observations/83486945,https://inaturalist-open-data.s3.amazonaws.com/photos/137119889/medium.jpg,macasado,83486945,Cyrtandra burbidgei,Plantae,1238994,1,0,2017/08/04 12:23 PM CEST,2017-08-04,2017-08-04 10:23:00 UTC,Paris,61,61,,,false,,,4303576,Miguel A. Casado,2021-06-18 09:37:12 UTC,2021-06-19 02:17:55 UTC,needs_id,CC-BY-NC,,,false
Cyrtandra,2009-09-18 17:25:00 +0800,,"90000 Kinabatangan, Sabah, Malaysia",5.4137278,118.0376297,"",,https://www.inaturalist.org/observations/92644908,https://inaturalist-open-data.s3.amazonaws.com/photos/153431457/medium.jpg,budak,92644908,Cyrtandra,Plantae,157063,1,0,2009/09/18 5:25 PM +08,2009-09-18,2009-09-18 09:25:00 UTC,Singapore,211,211,,,false,,,45181,budak,2021-08-27 05:38:40 UTC,2021-09-13 16:14:19 UTC,needs_id,CC-BY-NC,,,false
Cyrtandra,2010-08-01 10:41:00 +1000,"","Kinabalu Park, Ranau, Sabah, Malaysia",6.0536007892,116.5653519325,"",,https://www.inaturalist.org/observations/95131955,https://inaturalist-open-data.s3.amazonaws.com/photos/157895829/medium.jpg,elusiveorchids,95131955,Cyrtandra,Plantae,157063,1,0,2010/08/01 10:41 AM AEST,2010-08-01,2010-08-01 00:41:00 UTC,Hobart,61,61,,,false,,,150795,Keith Martin-Smith,2021-09-17 11:25:47 UTC,2023-09-19 08:51:16 UTC,needs_id,CC-BY,,,false
Cyrtandra,2013-08-06 06:26:00 -0400,,"Kota Belud, Sabah, Malaysia",6.2138338111,116.5831644662,"",,https://www.inaturalist.org/observations/101506872,https://inaturalist-open-data.s3.amazonaws.com/photos/169532808/medium.jpeg,juliakmil,101506872,Cyrtandra,Plantae,157063,1,0,2013/08/06 6:26 AM EDT,2013-08-06,2013-08-06 10:26:00 UTC,Eastern Time (US & Canada),7423,7423,,,false,,,1075594,Julia,2021-11-20 02:58:54 UTC,2021-12-09 16:52:27 UTC,needs_id,CC-BY-NC,,,false
Cyrtandra radiciflora,2013-08-15 23:04:00 -0400,,"Bahagian Miri, Sarawak, Malaysia",4.1172184667,114.8810348384,"",,https://www.inaturalist.org/observations/102634777,https://inaturalist-open-data.s3.amazonaws.com/photos/171611228/medium.jpeg,juliakmil,102634777,Cyrtandra radiciflora,Plantae,924073,1,0,2013/08/15 11:04 PM EDT,2013-08-15,2013-08-16 03:04:00 UTC,Eastern Time (US & Canada),1635,1635,,,false,,,1075594,Julia,2021-12-07 00:34:12 UTC,2025-04-03 18:08:38 UTC,research,CC-BY-NC,,,false
Cyrtandra subgrandis,2013-08-18 21:06:00 -0400,,"Siburan, Sarawak, Malaysia",1.1337131735,110.2256081161,"",,https://www.inaturalist.org/observations/102638597,https://inaturalist-open-data.s3.amazonaws.com/photos/171617551/medium.jpeg,juliakmil,102638597,Cyrtandra subgrandis,Plantae,1622226,1,0,2013/08/18 9:06 PM EDT,2013-08-18,2013-08-19 01:06:00 UTC,Eastern Time (US & Canada),1817,1817,,,false,,,1075594,Julia,2021-12-07 02:07:01 UTC,2025-05-30 14:48:03 UTC,research,CC-BY-NC,,,false
Cyrtandra,2014-03-11 11:16:00 +0100,"","Gunung Mulu, Bahagian Miri, Sarawak, Malaysia",4.0646725482,114.8549462095,"",,https://www.inaturalist.org/observations/109945983,https://inaturalist-open-data.s3.amazonaws.com/photos/185395486/medium.jpeg,kstenman,109945983,Cyrtandra,Plantae,157063,1,0,2014/03/11 11:16 AM CET,2014-03-11,2014-03-11 10:16:00 UTC,Stockholm,7518,7518,,,false,,,29452,Katarina Stenman,2022-03-30 19:32:55 UTC,2022-03-31 20:25:29 UTC,needs_id,CC-BY-NC,,,false
Cyrtandra,2011-02-27 11:37:00 +0100,,"Danum Valley FC, Lahad Datu, Sabah, Malaysia",4.9647218,117.805104,"",,https://www.inaturalist.org/observations/111004212,https://inaturalist-open-data.s3.amazonaws.com/photos/187332826/medium.jpeg,kstenman,111004212,Cyrtandra,Plantae,157063,1,0,2011/02/27 11:37 AM CET,2011-02-27,2011-02-27 10:37:00 UTC,Stockholm,379,379,,,false,,,29452,Katarina Stenman,2022-04-10 20:18:45 UTC,2022-04-11 01:13:18 UTC,needs_id,CC-BY-NC,,,false
Cyrtandra,2022-07-23 16:48:00 +0800,,"Kinabalu Park, Ranau, Sabah, Malaysia",6.0166403966,116.5382443137,"",,https://www.inaturalist.org/observations/129130254,https://inaturalist-open-data.s3.amazonaws.com/photos/219405721/medium.jpg,gancw1,129130254,Cyrtandra,Plantae,157063,1,0,2022/07/23 4:48 PM,2022-07-23,2022-07-23 08:48:00 UTC,Asia/Kuching,757,757,,,false,,,44170,Cheongweei Gan,2022-08-02 12:56:11 UTC,2022-08-02 13:27:09 UTC,needs_id,CC0,,,false
Cyrtandra,1978-06-21 18:38:00 +0800,,"Bahagian Miri, Sarawak, Malaysia",4.0465016456,114.9197084617,"",,https://www.inaturalist.org/observations/132919392,https://inaturalist-open-data.s3.amazonaws.com/photos/226330467/medium.png,barbaraparris,132919392,Cyrtandra,Plantae,157063,0,0,1978/06/21 6:38 PM,1978-06-21,1978-06-21 10:38:00 UTC,Asia/Kuching,122,122,,,false,,,355160,Barbara Parris,2022-08-30 06:39:27 UTC,2022-08-30 06:39:27 UTC,needs_id,CC-BY-NC,,,false
